HR,Color,GLON,GLAT
5032,ffffffff,100.09,75.67
8733,ffffffff,100.07,-18.46
6598,ffffffff,100.04,31.79
8690,ffffffff,100.04,-15.47
6069,ffffffff,100.03,39.88
8915,ffffffff,99.98,-33.94
7993,ffffffff,99.94,12.61
8712,ffffffff,99.94,-17.2
8541,ffffffff,99.9,-6.71
8179,ffffffff,99.84,7.73
8443,ffffffff,99.84,-2.05
8224,ffffffff,99.73,6.42
5785,ffffffff,99.67,45.05
8617,ffffffff,99.67,-11.59
8706,ffffffff,99.67,-17.3
8572,ffffffff,99.66,-8.65
8942,ffffffff,99.59,-38.49
115,ffffffff,99.58,-76.75
8357,ffffffff,99.56,1.28
8632,ffffffff,99.56,-12.57
8963,ffffffff,99.54,-41.11
5737,ffffffff,99.48,46.3
8922,ffffffff,99.35,-36.02
72,ffffffff,99.29,-69.4
8281,ffffffff,99.29,3.74
8888,ffffffff,99.25,-32.11
9048,ffffffff,99.18,-53.18
9030,ffffffff,99.09,-50.75
6596,ffffffff,99.08,31.87
5372,ffffffff,99.05,58.02
74,ffffffff,98.98,-70.19
8838,ffffffff,98.97,-28.54
6865,ffffffff,98.93,28.4
8798,ffffffff,98.92,-25.15
8403,ffffffff,98.91,-1.89
8656,ffffffff,98.91,-15.04
8463,ffffffff,98.86,-4.4
5451,ffffffff,98.69,54.95
8960,ffffffff,98.66,-42.54
7310,ffffffff,98.65,23
5552,ffffffff,98.56,51.78
8842,ffffffff,98.56,-30.06
8905,ffffffff,98.55,-35.36
8119,ffffffff,98.52,7.99
8831,ffffffff,98.52,-28.73
8718,ffffffff,98.51,-20.21
5116,ffffffff,98.48,70.79
6566,ffffffff,98.42,32.4
8643,ffffffff,98.35,-15.04
14,ffffffff,98.34,-63.24
2,ffffffff,98.33,-61.14
8723,ffffffff,98.28,-20.92
5608,ffffffff,98.26,50.23
8164,ffffffff,98.18,6.36
5280,ffffffff,98.11,62.57
7805,ffffffff,98.1,15.11
11,ffffffff,98.02,-63.29
8153,ffffffff,98,6.53
5731,ffffffff,97.98,47.09
8445,ffffffff,97.89,-4.97
7957,ffffffff,97.86,11.64
8523,ffffffff,97.79,-8.86
7676,ffffffff,97.77,17.38
7850,ffffffff,97.76,13.8
5754,ffffffff,97.74,46.48
8290,ffffffff,97.74,1.61
8654,ffffffff,97.71,-17.09
8640,ffffffff,97.65,-16.18
7682,ffffffff,97.64,17.21
6518,ffffffff,97.56,33.16
8880,ffffffff,97.51,-34.61
8678,ffffffff,97.4,-19.27
8765,ffffffff,97.38,-25.63
5768,ffffffff,97.36,46.42
8579,ffffffff,97.36,-12.64
88,ffffffff,97.34,-73.64
7695,ffffffff,97.08,16.64
8049,ffffffff,97.06,8.79
5345,ffffffff,97,60.16
29,ffffffff,96.99,-66.03
5442,ffffffff,96.99,56.34
5096,ffffffff,96.97,72.96
8827,ffffffff,96.95,-30.95
7371,ffffffff,96.9,21.66
8845,ffffffff,96.88,-33.22
46,ffffffff,96.87,-68.76
8991,ffffffff,96.87,-49.06
8226,ffffffff,96.86,3.16
8275,ffffffff,96.86,1.29
7290,ffffffff,96.82,22.8
7938,ffffffff,96.66,11.16
8622,ffffffff,96.65,-16.98
8427,ffffffff,96.64,-6.01
8651,ffffffff,96.64,-18.42
8753,ffffffff,96.64,-26.07
8891,ffffffff,96.53,-37.45
7792,ffffffff,96.48,14.36
5328,ffffffff,96.46,60.92
5329,ffffffff,96.46,60.91
5886,ffffffff,96.42,44.46
7654,ffffffff,96.42,17.09
7925,ffffffff,96.41,11.33
8603,ffffffff,96.38,-16.15
8839,ffffffff,96.2,-33.69
8487,ffffffff,96.12,-9.07
6396,ffffffff,96.01,35.04
5077,ffffffff,95.99,74.4
8150,ffffffff,95.96,4.58
8626,ffffffff,95.93,-18.27
8588,ffffffff,95.87,-15.68
7727,ffffffff,95.83,15.08
5755,ffffffff,95.79,47.38
8377,ffffffff,95.74,-4.77
8775,ffffffff,95.74,-29.05
6315,ffffffff,95.68,36.47
7187,ffffffff,95.68,23.95
8421,ffffffff,95.68,-7.14
4924,ffffffff,95.6,85.86
6223,ffffffff,95.57,38.16
8448,ffffffff,95.56,-8.3
6319,ffffffff,95.55,36.45
7361,ffffffff,95.51,21.33
7013,ffffffff,95.49,26.07
8301,ffffffff,95.48,-1.3
6945,ffffffff,95.42,27.13
8528,ffffffff,95.41,-12.66
7701,ffffffff,95.39,15.65
6979,ffffffff,95.35,26.57
8237,ffffffff,95.32,1.22
8970,ffffffff,95.27,-49.31
5350,ffffffff,95.23,60.96
8242,ffffffff,95.22,0.86
8065,ffffffff,95.18,6.72
8796,ffffffff,95.12,-31.71
9033,ffffffff,95.11,-56.69
51,ffffffff,95.06,-70.44
8553,ffffffff,95.04,-15.14
8259,ffffffff,94.93,-0.13
9042,ffffffff,94.93,-57.57
8429,ffffffff,94.91,-8.44
8218,ffffffff,94.89,1.55
5360,ffffffff,94.87,60.88
6360,ffffffff,94.84,35.94
8335,ffffffff,94.83,-3.22
8029,ffffffff,94.82,7.47
8489,ffffffff,94.81,-11.2
8422,ffffffff,94.77,-8.52
8424,ffffffff,94.74,-8.61
7742,ffffffff,94.66,14.16
8147,ffffffff,94.64,3.35
9087,ffffffff,94.59,-63.14
5300,ffffffff,94.58,63.23
7818,ffffffff,94.55,12.38
8304,ffffffff,94.51,-2.56
7955,ffffffff,94.43,9.06
8609,ffffffff,94.37,-19.64
8983,ffffffff,94.37,-51.72
8604,ffffffff,94.2,-19.63
5467,ffffffff,94.17,56.73
8407,ffffffff,94.08,-8.58
9047,ffffffff,94.06,-59.55
5744,ffffffff,93.97,48.63
6850,ffffffff,93.97,28.29
7413,ffffffff,93.93,20.02
6198,ffffffff,93.89,39.03
7940,ffffffff,93.88,9
5404,ffffffff,93.84,59.65
3,ffffffff,93.75,-65.93
8536,ffffffff,93.74,-15.8
8923,ffffffff,93.72,-45.39
8106,ffffffff,93.64,3.78
8246,ffffffff,93.59,-1.24
8549,ffffffff,93.58,-17.05
7944,ffffffff,93.47,8.5
9004,ffffffff,93.28,-55.6
9015,ffffffff,93.25,-57
8569,ffffffff,93.12,-18.81
6130,ffffffff,92.82,40.91
8078,ffffffff,92.78,4.3
8485,ffffffff,92.76,-13.75
8799,ffffffff,92.76,-35.57
7191,ffffffff,92.68,23.18
7860,ffffffff,92.67,10.06
7916,ffffffff,92.63,8.8
8638,ffffffff,92.62,-24.15
7042,ffffffff,92.6,25.09
7500,ffffffff,92.59,17.72
6132,ffffffff,92.58,40.95
7611,ffffffff,92.58,15.87
9022,ffffffff,92.57,-58.09
9067,ffffffff,92.51,-63.27
6421,ffffffff,92.5,35.14
8650,ffffffff,92.5,-24.95
8969,ffffffff,92.46,-52.96
8510,ffffffff,92.44,-15.91
7018,ffffffff,92.27,25.43
8206,ffffffff,92.2,-0.82
7827,ffffffff,92.13,10.59
8216,ffffffff,92.09,-1.39
7633,ffffffff,91.93,15.21
8498,ffffffff,91.93,-15.59
8298,ffffffff,91.92,-5.4
8185,ffffffff,91.9,-0.44
7448,ffffffff,91.89,18.38
7843,ffffffff,91.89,9.92
16,ffffffff,91.79,-69.04
8792,ffffffff,91.79,-36.54
8641,ffffffff,91.71,-25.59
8161,ffffffff,91.7,-0.06
9089,ffffffff,91.58,-65.83
8893,ffffffff,91.56,-45.11
8824,ffffffff,91.45,-39.04
7626,ffffffff,91.35,15
8574,ffffffff,91.33,-21.48
6170,ffffffff,91.3,40.2
5841,ffffffff,91.21,47.56
5995,ffffffff,91.19,44.11
5949,ffffffff,91.08,45.17
7740,ffffffff,91.08,12.06
6573,ffffffff,91,32.65
7962,ffffffff,90.87,6.12
8788,ffffffff,90.87,-37.72
8262,ffffffff,90.86,-4.98
7075,ffffffff,90.85,24.36
8248,ffffffff,90.83,-4.31
8228,ffffffff,90.81,-3.35
6086,ffffffff,90.74,42.32
8252,ffffffff,90.74,-4.58
8329,ffffffff,90.71,-7.93
8684,ffffffff,90.68,-30.56
8272,ffffffff,90.59,-5.65
5271,ffffffff,90.56,66.67
7608,ffffffff,90.55,14.91
7972,ffffffff,90.55,5.58
8072,ffffffff,90.55,2.4
5160,ffffffff,90.49,72.09
8555,ffffffff,90.46,-21.82
7781,ffffffff,90.45,10.84
5635,ffffffff,90.43,53.21
8208,ffffffff,90.42,-2.73
7522,ffffffff,90.39,16.33
8022,ffffffff,90.34,3.73
7692,ffffffff,90.3,12.9
5052,ffffffff,90.25,77.95
7978,ffffffff,90.24,5.17
5986,ffffffff,90.18,44.58
5420,ffffffff,90.16,60.64
8136,ffffffff,90.16,-0.68
8984,ffffffff,90.15,-56.61
9041,ffffffff,90.15,-62.24
8040,ffffffff,90.11,3.06
8025,ffffffff,90.1,3.49
8729,ffffffff,90.06,-34.73
6348,ffffffff,90.05,36.81
8284,ffffffff,90,-7.04
7634,ffffffff,89.98,14.15
8345,ffffffff,89.94,-9.8
5363,ffffffff,89.83,63.2
8584,ffffffff,89.8,-24.18
6448,ffffffff,89.76,34.96
7526,ffffffff,89.5,15.86
8475,ffffffff,89.46,-17.76
6827,ffffffff,89.43,28.26
7401,ffffffff,89.43,18.45
7815,ffffffff,89.38,9.08
8107,ffffffff,89.36,-0.25
7125,ffffffff,89.31,23.14
8784,ffffffff,89.29,-39.26
8667,ffffffff,89.26,-31.02
8349,ffffffff,89.1,-11.2
7791,ffffffff,89.08,9.6
8306,ffffffff,89,-8.99
7365,ffffffff,88.95,18.89
7854,ffffffff,88.94,7.53
8026,ffffffff,88.93,2.49
6036,ffffffff,88.89,43.94
6511,ffffffff,88.89,33.88
7876,ffffffff,88.89,6.83
8089,ffffffff,88.88,0.2
8300,ffffffff,88.84,-8.96
8916,ffffffff,88.81,-50.88
6949,ffffffff,88.79,26.09
7356,ffffffff,88.77,18.99
5759,ffffffff,88.57,50.09
8291,ffffffff,88.54,-9.06
7309,ffffffff,88.52,19.81
5537,ffffffff,88.43,57.1
7929,ffffffff,88.37,4.99
7184,ffffffff,88.33,22.04
8781,ffffffff,88.28,-40.38
9012,ffffffff,88.27,-61.28
8954,ffffffff,88.23,-55.63
5025,ffffffff,88.19,80.06
5452,ffffffff,88.15,60.21
8338,ffffffff,88.12,-11.56
5108,ffffffff,88.07,75.29
8454,ffffffff,88.06,-18.54
8047,ffffffff,88.03,0.97
8074,ffffffff,87.97,0.04
7509,ffffffff,87.93,15.37
8449,ffffffff,87.93,-18.45
6923,ffffffff,87.88,26.44
7175,ffffffff,87.87,22.02
8833,ffffffff,87.78,-45.01
8103,ffffffff,87.7,-1.68
31,ffffffff,87.69,-72.6
8266,ffffffff,87.62,-8.76
8154,ffffffff,87.61,-3.84
8564,ffffffff,87.57,-26.17
7295,ffffffff,87.56,19.81
7697,ffffffff,87.56,11.18
5179,ffffffff,87.52,72.06
7428,ffffffff,87.51,16.87
8020,ffffffff,87.51,1.42
7153,ffffffff,87.41,22.31
8691,ffffffff,87.35,-35.25
5922,ffffffff,87.29,46.84
5878,ffffffff,87.27,47.72
7484,ffffffff,87.25,15.59
6514,ffffffff,87.21,33.91
5748,ffffffff,87.2,50.95
8053,ffffffff,87.15,-0.1
8064,ffffffff,87.11,-0.52
8307,ffffffff,87.11,-11.18
5818,ffffffff,87.08,49.45
9103,ffffffff,87.07,-70.04
5887,ffffffff,87.05,47.62
8522,ffffffff,87.03,-23.88
5351,ffffffff,86.97,64.67
7969,ffffffff,86.97,2.72
8412,ffffffff,86.97,-18.03
8714,ffffffff,86.83,-37.61
5828,ffffffff,86.76,49.3
8336,ffffffff,86.68,-13.08
7726,ffffffff,86.6,9.47
8144,ffffffff,86.57,-4.58
8460,ffffffff,86.51,-20.74
7851,ffffffff,86.41,5.73
8703,ffffffff,86.36,-37.48
7687,ffffffff,86.31,10.65
8391,ffffffff,86.3,-17.44
7983,ffffffff,86.28,1.71
8062,ffffffff,86.27,-1.17
8660,ffffffff,86.26,-34.39
6540,ffffffff,86.25,33.33
7576,ffffffff,86.23,13.14
6978,ffffffff,86.2,24.99
5811,ffffffff,86.16,49.85
7828,ffffffff,86.14,6.4
8138,ffffffff,86.14,-4.76
7619,ffffffff,86.11,12.21
6038,ffffffff,86.09,44.58
7844,ffffffff,86.07,5.74
8517,ffffffff,86.05,-24.96
7651,ffffffff,86.04,11.54
8255,ffffffff,86.01,-9.85
8079,ffffffff,85.93,-2.08
6560,ffffffff,85.87,32.96
7218,ffffffff,85.83,20.86
7958,ffffffff,85.83,2.06
8821,ffffffff,85.83,-45.62
7755,ffffffff,85.82,8.38
8320,ffffffff,85.82,-13.3
173,ffffffff,85.79,-85.86
7977,ffffffff,85.75,1.49
8482,ffffffff,85.75,-22.64
8503,ffffffff,85.75,-23.66
8023,ffffffff,85.7,-0.3
6237,ffffffff,85.67,39.53
8155,ffffffff,85.59,-5.93
6605,ffffffff,85.58,32
8035,ffffffff,85.55,-0.83
7351,ffffffff,85.53,17.88
8003,ffffffff,85.52,0.31
8826,ffffffff,85.47,-46.77
8878,ffffffff,85.42,-50.73
5960,ffffffff,85.41,46.5
8170,ffffffff,85.37,-6.7
5299,ffffffff,85.26,67.26
6849,ffffffff,85.21,27.31
6330,ffffffff,85.18,37.64
6688,ffffffff,85.17,30.23
7966,ffffffff,85.16,1.37
8624,ffffffff,85.16,-33.36
7702,ffffffff,85.08,9.54
8297,ffffffff,85.01,-13.06
5715,ffffffff,84.96,52.77
6199,ffffffff,84.94,40.67
7049,ffffffff,84.94,23.29
8001,ffffffff,84.9,-0.19
8618,ffffffff,84.84,-33.37
7632,ffffffff,84.82,11.31
5022,ffffffff,84.77,80.93
8815,ffffffff,84.77,-46.51
5581,ffffffff,84.65,57.17
7870,ffffffff,84.62,3.89
8795,ffffffff,84.62,-45.55
7660,ffffffff,84.49,10.28
8419,ffffffff,84.49,-21.27
6127,ffffffff,84.45,42.72
7328,ffffffff,84.4,17.85
8186,ffffffff,84.38,-8.15
7912,ffffffff,84.37,2.52
7071,ffffffff,84.36,22.81
6226,ffffffff,84.35,40.04
9014,ffffffff,84.33,-64.43
5538,ffffffff,84.29,58.58
7984,ffffffff,84.29,0.03
7924,ffffffff,84.28,2
8739,ffffffff,84.23,-42.55
8143,ffffffff,84.19,-6.87
6699,ffffffff,84.15,29.9
8944,ffffffff,84.09,-58.17
8071,ffffffff,84.08,-3.47
7408,ffffffff,84.02,16.01
8215,ffffffff,83.94,-9.86
8911,ffffffff,83.92,-55.08
8586,ffffffff,83.91,-31.92
8912,ffffffff,83.9,-55.24
108,ffffffff,83.87,-81.4
7251,ffffffff,83.76,19.56
8724,ffffffff,83.69,-42.13
7751,ffffffff,83.67,7.05
8036,ffffffff,83.66,-2.51
8157,ffffffff,83.62,-7.95
7420,ffffffff,83.61,15.45
7841,ffffffff,83.6,3.99
8193,ffffffff,83.6,-9.2
8189,ffffffff,83.58,-9.1
5648,ffffffff,83.57,55.29
7451,ffffffff,83.46,14.59
5817,ffffffff,83.44,50.49
8004,ffffffff,83.41,-1.49
8934,ffffffff,83.41,-57.73
8209,ffffffff,83.39,-9.96
7721,ffffffff,83.37,7.54
7786,ffffffff,83.35,5.93
7503,ffffffff,83.34,13.21
7504,ffffffff,83.34,13.2
5110,ffffffff,83.33,76.41
5857,ffffffff,83.25,49.42
7060,ffffffff,83.22,22.74
7684,ffffffff,83.12,8.88
151,ffffffff,83.1,-84.48
6554,ffffffff,83.03,33.14
6555,ffffffff,83.02,33.12
7275,ffffffff,82.98,18.73
8466,ffffffff,82.97,-25.3
8028,ffffffff,82.91,-2.82
8130,ffffffff,82.85,-7.43
8415,ffffffff,82.85,-22.98
7777,ffffffff,82.82,5.8
9040,ffffffff,82.82,-67.19
7730,ffffffff,82.71,6.87
7798,ffffffff,82.7,5.04
7919,ffffffff,82.69,1.08
7735,ffffffff,82.68,6.78
5199,ffffffff,82.66,72.77
7469,ffffffff,82.66,13.85
7123,ffffffff,82.65,21.33
7465,ffffffff,82.65,13.93
8441,ffffffff,82.64,-24.29
5981,ffffffff,82.59,46.48
8343,ffffffff,82.57,-18.12
6817,ffffffff,82.54,27.55
7229,ffffffff,82.47,19.59
8852,ffffffff,82.47,-52.02
7084,ffffffff,82.45,22.03
8532,ffffffff,82.41,-30.16
7427,ffffffff,82.38,14.62
6369,ffffffff,82.3,37.02
6370,ffffffff,82.3,37.02
8430,ffffffff,82.26,-24.26
8085,ffffffff,82.25,-5.81
8086,ffffffff,82.25,-5.81
33,ffffffff,82.24,-75.06
8009,ffffffff,82.21,-2.72
8737,ffffffff,82.17,-44.4
8354,ffffffff,82.05,-19.54
7756,ffffffff,81.93,5.8
8642,ffffffff,81.92,-37.83
7477,ffffffff,81.91,13.22
6911,ffffffff,81.86,25.44
7381,ffffffff,81.81,15.76
7591,ffffffff,81.81,10.51
7600,ffffffff,81.77,10.32
8063,ffffffff,81.75,-5.32
8897,ffffffff,81.72,-55.38
7861,ffffffff,81.69,1.96
8631,ffffffff,81.67,-37.65
8120,ffffffff,81.63,-8.2
7442,ffffffff,81.58,13.83
7926,ffffffff,81.53,-0.26
6618,ffffffff,81.49,31.36
7547,ffffffff,81.4,11.19
8776,ffffffff,81.4,-47.41
7028,ffffffff,81.31,22.82
8665,ffffffff,81.28,-40.39
7577,ffffffff,81.25,10.36
6983,ffffffff,81.23,23.73
5180,ffffffff,81.11,73.84
8543,ffffffff,81.1,-32.34
7311,ffffffff,81.09,16.87
8105,ffffffff,81.05,-8.08
7589,ffffffff,80.99,10.09
8146,ffffffff,80.98,-10.05
6185,ffffffff,80.97,41.48
6186,ffffffff,80.97,41.48
5627,ffffffff,80.95,56.6
6184,ffffffff,80.94,41.48
5186,ffffffff,80.9,73.71
6479,ffffffff,80.9,34.64
6974,ffffffff,80.9,23.94
8697,ffffffff,80.87,-43.1
7196,ffffffff,80.84,19.57
7341,ffffffff,80.82,16.19
5835,ffffffff,80.8,50.74
8717,ffffffff,80.79,-44.34
8587,ffffffff,80.76,-35.42
7293,ffffffff,80.67,17.27
7294,ffffffff,80.67,17.27
7867,ffffffff,80.66,0.98
7210,ffffffff,80.64,19.29
7453,ffffffff,80.64,13.21
8681,ffffffff,80.64,-42.17
8309,ffffffff,80.58,-18.34
8310,ffffffff,80.58,-18.34
7646,ffffffff,80.53,8.37
8220,ffffffff,80.53,-13.44
8738,ffffffff,80.5,-46.04
7802,ffffffff,80.46,3.32
7137,ffffffff,80.43,20.4
5618,ffffffff,80.36,57.06
7911,ffffffff,80.35,-0.61
7252,ffffffff,80.32,18.34
8261,ffffffff,80.23,-16.2
5597,ffffffff,80.19,57.71
8356,ffffffff,80.1,-21.75
5533,ffffffff,79.98,59.97
9027,ffffffff,79.96,-67.59
7733,ffffffff,79.85,4.93
8931,ffffffff,79.82,-60.09
8169,ffffffff,79.8,-12.15
8438,ffffffff,79.8,-27.15
8459,ffffffff,79.8,-28.11
7762,ffffffff,79.69,3.99
6395,ffffffff,79.68,36.35
6880,ffffffff,79.61,25.61
8166,ffffffff,79.6,-12.18
6536,ffffffff,79.58,33.31
8653,ffffffff,79.52,-40.92
8051,ffffffff,79.51,-6.77
7922,ffffffff,79.34,-1.74
8608,ffffffff,79.21,-38.63
6150,ffffffff,79.2,42.86
6607,ffffffff,79.13,31.6
6705,ffffffff,79.06,29.22
7487,ffffffff,79,11.47
5127,ffffffff,78.96,76.61
8634,ffffffff,78.86,-40.66
7737,ffffffff,78.85,4.13
7795,ffffffff,78.85,2.39
7800,ffffffff,78.84,2.22
8773,ffffffff,78.79,-49.61
5468,ffffffff,78.76,62.42
8455,ffffffff,78.74,-29.11
8257,ffffffff,78.72,-17.39
7495,ffffffff,78.71,11.07
7528,ffffffff,78.71,10.24
7154,ffffffff,78.66,19.56
8325,ffffffff,78.65,-21
8807,ffffffff,78.61,-51.68
6790,ffffffff,78.59,27.52
5335,ffffffff,78.52,67.73
5964,ffffffff,78.49,47.77
7090,ffffffff,78.48,20.74
8924,ffffffff,78.48,-60.13
8315,ffffffff,78.41,-20.67
8605,ffffffff,78.37,-39.24
7888,ffffffff,78.31,-1.64
8182,ffffffff,78.29,-13.94
7322,ffffffff,78.24,15.44
7096,ffffffff,78.2,20.55
7796,ffffffff,78.15,1.87
7767,ffffffff,78.1,2.78
7963,ffffffff,78.08,-4.34
6656,ffffffff,78.07,30.3
8435,ffffffff,78.06,-28.77
6886,ffffffff,77.9,25.07
9090,ffffffff,77.78,-73.06
6383,ffffffff,77.74,36.73
7759,ffffffff,77.67,2.76
7468,ffffffff,77.62,11.35
85,ffffffff,77.51,-80.2
5464,ffffffff,77.43,62.89
6792,ffffffff,77.37,27.29
7638,ffffffff,77.36,6.79
8274,ffffffff,77.29,-19.84
6891,ffffffff,77.27,24.87
7826,ffffffff,77.26,-0.02
8372,ffffffff,77.24,-25.72
7784,ffffffff,77.23,1.69
66,ffffffff,77.21,-78.78
7215,ffffffff,77.15,17.86
8751,ffffffff,77.06,-49.74
8217,ffffffff,77.04,-16.6
8951,ffffffff,76.98,-63.35
8436,ffffffff,76.93,-29.87
8730,ffffffff,76.91,-48.62
7932,ffffffff,76.87,-4.26
6306,ffffffff,76.8,38.69
8928,ffffffff,76.78,-61.72
5752,ffffffff,76.76,53.35
8115,ffffffff,76.75,-12.45
8785,ffffffff,76.72,-51.78
8126,ffffffff,76.69,-12.87
7927,ffffffff,76.64,-4.18
8321,ffffffff,76.64,-22.83
8084,ffffffff,76.55,-10.78
8005,ffffffff,76.54,-7.29
7492,ffffffff,76.5,9.95
8350,ffffffff,76.5,-25.04
7847,ffffffff,76.44,-1.45
7956,ffffffff,76.39,-5.62
6399,ffffffff,76.38,36.19
7752,ffffffff,76.36,2.08
6437,ffffffff,76.33,35.36
37,ffffffff,76.32,-77.1
6090,ffffffff,76.31,44.75
8461,ffffffff,76.29,-32.02
7483,ffffffff,76.16,10.03
8094,ffffffff,76.11,-11.77
7807,ffffffff,76.04,0.04
7949,ffffffff,75.94,-5.71
8258,ffffffff,75.94,-20.05
6156,ffffffff,75.86,42.99
6753,ffffffff,75.85,27.69
7835,ffffffff,75.85,-1.47
7763,ffffffff,75.83,1.32
7996,ffffffff,75.83,-7.36
8364,ffffffff,75.68,-26.48
7628,ffffffff,75.65,5.93
7080,ffffffff,75.64,19.98
6200,ffffffff,75.61,41.58
7514,ffffffff,75.61,8.83
8358,ffffffff,75.51,-26.41
5423,ffffffff,75.46,65.16
8198,ffffffff,75.46,-17.08
7866,ffffffff,75.43,-2.93
7382,ffffffff,75.39,12.82
7444,ffffffff,75.38,10.62
6664,ffffffff,75.36,29.82
8341,ffffffff,75.35,-25.15
5612,ffffffff,75.33,58.43
5830,ffffffff,75.32,51.93
7782,ffffffff,75.31,0.48
8520,ffffffff,75.27,-36.43
6574,ffffffff,75.26,32.06
8348,ffffffff,75.25,-25.96
7567,ffffffff,75.22,7.13
6363,ffffffff,75.2,37.31
9009,ffffffff,75.12,-68.59
48,ffffffff,75.11,-78.23
7769,ffffffff,75.05,0.63
7757,ffffffff,74.87,0.99
8456,ffffffff,74.85,-32.81
7683,ffffffff,74.84,3.64
7523,ffffffff,74.77,8.15
8194,ffffffff,74.72,-17.59
6509,ffffffff,74.7,33.66
9101,ffffffff,74.7,-74.79
18,ffffffff,74.69,-76.25
8840,ffffffff,74.66,-57.09
8240,ffffffff,74.62,-20.29
8742,ffffffff,74.59,-51.08
6467,ffffffff,74.53,34.68
8250,ffffffff,74.48,-21.08
7736,ffffffff,74.45,1.17
6641,ffffffff,74.39,30.19
8225,ffffffff,74.39,-19.7
8562,ffffffff,74.39,-39.97
10,ffffffff,74.36,-75.9
5411,ffffffff,74.26,65.88
7734,ffffffff,74.23,1.14
8197,ffffffff,74.16,-18.17
5204,ffffffff,74.14,74.42
8750,ffffffff,74.11,-51.86
7499,ffffffff,74.1,8.4
5732,ffffffff,74.08,54.73
7921,ffffffff,73.96,-5.88
5347,ffffffff,73.94,68.33
8868,ffffffff,73.94,-58.94
7708,ffffffff,73.91,2.04
7613,ffffffff,73.9,5.19
8190,ffffffff,73.9,-18.27
7823,ffffffff,73.86,-2.34
7642,ffffffff,73.84,4.54
7157,ffffffff,73.81,17.79
7566,ffffffff,73.57,6.2
7999,ffffffff,73.47,-9.56
6286,ffffffff,73.45,39.24
7555,ffffffff,73.45,6.39
6674,ffffffff,73.44,29.22
7770,ffffffff,73.4,-0.54
8715,ffffffff,73.39,-50.26
8879,ffffffff,73.36,-59.73
8276,ffffffff,73.31,-23.55
7942,ffffffff,73.3,-7.63
7655,ffffffff,73.26,3.56
8082,ffffffff,73.23,-13.55
9037,ffffffff,73.14,-71.17
8165,ffffffff,73.1,-18.06
8223,ffffffff,73.09,-20.54
7647,ffffffff,73.07,3.76
5716,ffffffff,73.01,55.55
7543,ffffffff,72.99,6.57
8344,ffffffff,72.97,-27.52
7885,ffffffff,72.92,-5.73
7887,ffffffff,72.89,-5.76
7689,ffffffff,72.86,2.1
6847,ffffffff,72.82,24.92
7568,ffffffff,72.81,5.72
8007,ffffffff,72.75,-10.48
9065,ffffffff,72.72,-73.3
5982,ffffffff,72.69,47.98
8979,ffffffff,72.64,-67.4
6183,ffffffff,72.55,42.19
7606,ffffffff,72.5,4.61
6092,ffffffff,72.48,45.04
6728,ffffffff,72.45,27.66
8008,ffffffff,72.41,-10.8
8458,ffffffff,72.39,-35.02
6718,ffffffff,72.38,27.84
8267,ffffffff,72.34,-23.99
6588,ffffffff,72.32,31.27
8330,ffffffff,72.32,-27.05
6464,ffffffff,72.16,34.58
6702,ffffffff,72.16,28.17
7258,ffffffff,72.15,14.98
61,ffffffff,72.13,-79.47
7988,ffffffff,72.13,-10.15
7904,ffffffff,72.12,-6.72
9098,ffffffff,72.1,-75.26
7620,ffffffff,72.06,3.89
7436,ffffffff,72,9.12
7743,ffffffff,71.99,-0.68
8313,ffffffff,71.98,-26.51
7467,ffffffff,71.97,8.37
7003,ffffffff,71.9,20.72
7917,ffffffff,71.9,-7.32
9029,ffffffff,71.78,-70.94
7517,ffffffff,71.76,6.6
7583,ffffffff,71.76,4.76
7806,ffffffff,71.72,-3.02
5161,ffffffff,71.71,76.51
7699,ffffffff,71.69,1.03
8392,ffffffff,71.68,-32.32
8735,ffffffff,71.66,-52.64
8514,ffffffff,71.63,-39.25
7284,ffffffff,71.62,13.7
6254,ffffffff,71.61,39.96
8921,ffffffff,71.6,-63.59
8158,ffffffff,71.53,-19.13
7146,ffffffff,71.49,17.03
7995,ffffffff,71.31,-10.98
6162,ffffffff,71.24,43.01
7118,ffffffff,71.08,17.43
7138,ffffffff,71.08,17
7615,ffffffff,71.02,3.36
7201,ffffffff,71,15.73
5369,ffffffff,70.98,68.36
8834,ffffffff,70.94,-58.74
7834,ffffffff,70.91,-5.04
7179,ffffffff,70.88,16
8491,ffffffff,70.86,-38.13
5373,ffffffff,70.85,68.19
6023,ffffffff,70.85,47.11
7797,ffffffff,70.81,-3.33
7529,ffffffff,70.79,5.74
7073,ffffffff,70.73,18.48
7403,ffffffff,70.71,9.79
8404,ffffffff,70.66,-33.92
7298,ffffffff,70.62,12.75
7457,ffffffff,70.58,7.89
6791,ffffffff,70.55,25.9
8734,ffffffff,70.47,-53.32
8210,ffffffff,70.43,-21.98
7550,ffffffff,70.42,4.81
8101,ffffffff,70.33,-17.15
6612,ffffffff,70.23,30.34
8566,ffffffff,70.23,-43.5
5493,ffffffff,70.09,63.3
8173,ffffffff,70.05,-20.92
8397,ffffffff,70.03,-33.98
8551,ffffffff,69.98,-42.94
8373,ffffffff,69.96,-32.32
7314,ffffffff,69.9,11.86
7530,ffffffff,69.87,5.17
8314,ffffffff,69.86,-28.27
7017,ffffffff,69.77,19.49
5677,ffffffff,69.7,57.34
8221,ffffffff,69.67,-23.41
6845,ffffffff,69.58,24.12
7185,ffffffff,69.51,15.36
